CHAVE,NOME,AGENCIA,AGENCIA_NOME,CIDADE,DATA_ASSOCIACAO,DATA_VALIDA,RENDA_MENSAL,RENDA_INFORMADA,CONTA_CORRENTE,CARTAO,CREDITO,INVESTIMENTO,CONSORCIO,SEGURO,SALDO_MEDIO,PIX_MENSAL,COMPRAS_CARTAO,QTD_PRODUTOS,TEMPO_RELACIONAMENTO_ANOS,FAIXA_TEMPO,FAIXA_RENDA,INDICE_MOVIMENTACAO,SCORE_PRODUTOS,SCORE_TEMPO,SCORE_MOVIMENTACAO,SCORE_TOTAL,CLASSIFICACAO,OPORT_CROSS_SELL,OPORT_BAIXA_UTILIZACAO
888,Lucas Sobrenome,5,Agencia 5,Pato Branco,2021-05-18,True,13286.0,True,False,True,True,True,False,False,33315,73,14174,3,5.28,Mais de 5 anos,R$ 8.001 a R$ 15.000,43.3,1,3,1,5,Maduro,False,False
889,Bruno Sobrenome,5,Agencia 5,Cascavel,2023-09-03,True,10233.0,True,True,True,False,True,False,True,192450,22,19453,4,2.99,2 a 3 anos,R$ 8.001 a R$ 15.000,68.6,2,1,3,6,Maduro,False,False
890,Carlos Sobrenome,2,Agencia 2,Pato Branco,2023-04-16,True,10799.0,True,False,False,False,True,True,False,170040,21,9059,2,3.37,3 a 5 anos,R$ 8.001 a R$ 15.000,50.5,1,2,2,5,Maduro,False,False
891,Lucas Sobrenome,3,Agencia 3,Pato Branco,2024-04-14,True,11168.0,True,True,True,False,True,True,False,34710,24,2757,4,2.38,2 a 3 anos,R$ 8.001 a R$ 15.000,16.8,2,1,0,3,Em Desenvolvimento,False,True
892,Mariana Sobrenome,1,Agencia 1,Pato Branco,2018-11-24,True,29812.0,True,True,False,False,True,True,False,206162,21,6968,3,7.76,Mais de 5 anos,Acima de R$ 15.000,55.2,1,3,2,6,Maduro,False,False
893,Juliana Sobrenome,2,Agencia 2,Pato Branco,,False,9332.0,True,False,True,False,True,False,True,77722,25,4823,3,,Nao informado,R$ 8.001 a R$ 15.000,28.4,1,1,0,2,Inicial,False,True
894,Mariana Sobrenome,5,Agencia 5,Pato Branco,2025-11-15,True,29680.0,True,False,False,False,False,True,True,225412,81,512,2,0.79,Menos de 2 anos,Acima de R$ 15.000,65.5,1,0,3,4,Em Desenvolvimento,True,False
895,Lucas Sobrenome,3,Agencia 3,Maringa,2022-08-02,True,7463.0,True,True,True,False,False,False,False,69027,15,10616,2,4.08,3 a 5 anos,R$ 3.001 a R$ 8.000,31.1,1,2,0,3,Em Desenvolvimento,False,True
896,Amanda Sobrenome,2,Agencia 2,Pato Branco,2018-08-12,True,12880.0,True,True,False,True,False,False,True,244465,51,2032,3,8.05,Mais de 5 anos,R$ 8.001 a R$ 15.000,64.3,1,3,3,7,Engajado,False,False
897,Carlos Sobrenome,3,Agencia 3,Cascavel,2023-09-06,True,17699.0,True,False,False,False,False,False,False,232430,32,15288,0,2.98,2 a 3 anos,Acima de R$ 15.000,73.8,0,1,3,4,Em Desenvolvimento,True,False
898,Mariana Sobrenome,1,Agencia 1,Pato Branco,2021-05-02,True,6246.0,True,True,True,True,True,False,False,77122,89,815,4,5.33,Mais de 5 anos,R$ 3.001 a R$ 8.000,38.9,2,3,1,6,Maduro,False,False
899,Juliana Sobrenome,1,Agencia 1,Pato Branco,2018-06-13,True,27620.0,True,False,False,False,True,False,False,52960,97,1480,1,8.21,Mais de 5 anos,Acima de R$ 15.000,36.6,0,3,0,3,Em Desenvolvimento,True,True
900,Carlos Sobrenome,5,Agencia 5,Pato Branco,2018-06-24,True,7166.0,True,True,True,True,True,True,True,61972,74,18739,6,8.18,Mais de 5 anos,R$ 3.001 a R$ 8.000,54.2,3,3,2,8,Engajado,False,False
901,Lucas Sobrenome,1,Agencia 1,Toledo,2023-02-26,True,19654.0,True,True,True,True,True,False,False,143469,40,1052,4,3.51,3 a 5 anos,Acima de R$ 15.000,40.2,2,2,1,5,Maduro,False,False
902,Lucas Sobrenome,3,Agencia 3,Pato Branco,2025-01-23,True,20859.0,True,False,True,False,True,False,False,248549,58,13845,2,1.6,Menos de 2 anos,Acima de R$ 15.000,81.5,1,0,3,4,Em Desenvolvimento,True,False
903,Lucas Sobrenome,5,Agencia 5,Pato Branco,2022-06-21,True,15970.0,True,False,False,False,False,False,False,231832,40,16619,0,4.19,3 a 5 anos,Acima de R$ 15.000,77.2,0,2,3,5,Maduro,True,False
904,Bruno Sobrenome,5,Agencia 5,Chapeco,2023-09-02,True,17255.0,True,False,True,True,True,False,False,202998,62,8765,3,2.99,2 a 3 anos,Acima de R$ 15.000,67.8,1,1,3,5,Maduro,False,False
905,Joao Sobrenome,3,Agencia 3,Maringa,2021-07-09,True,23920.0,True,True,True,False,False,False,False,86596,33,7464,2,5.14,Mais de 5 anos,Acima de R$ 15.000,35.7,1,3,0,4,Em Desenvolvimento,True,True
906,Juliana Sobrenome,2,Agencia 2,Cascavel,2026-07-15,True,7070.0,True,False,False,False,False,True,True,208486,72,1620,2,0.13,Menos de 2 anos,R$ 3.001 a R$ 8.000,61.8,1,0,2,3,Em Desenvolvimento,False,False
907,Lucas Sobrenome,4,Agencia 4,Chapeco,2019-06-16,True,13477.0,True,True,True,False,True,False,True,78556,64,4606,4,7.21,Mais de 5 anos,R$ 8.001 a R$ 15.000,38.4,2,3,1,6,Maduro,False,False
908,Paula Sobrenome,4,Agencia 4,Cascavel,2021-04-07,True,5580.0,True,False,False,False,True,True,False,3199,35,10801,2,5.4,Mais de 5 anos,R$ 3.001 a R$ 8.000,23.2,1,3,0,4,Em Desenvolvimento,False,True
909,Joao Sobrenome,5,Agencia 5,Toledo,2021-10-04,True,25723.0,True,True,False,False,True,False,True,142419,59,9657,3,4.9,3 a 5 anos,Acima de R$ 15.000,55.5,1,2,2,5,Maduro,False,False
910,Amanda Sobrenome,5,Agencia 5,Cascavel,2023-10-28,True,15384.0,True,True,True,True,False,True,False,120754,9,6955,4,2.84,2 a 3 anos,Acima de R$ 15.000,35.1,2,1,0,3,Em Desenvolvimento,False,True
911,Fernanda Sobrenome,5,Agencia 5,Pato Branco,2018-02-23,True,9854.0,True,True,False,True,False,True,True,59928,28,7252,4,8.51,Mais de 5 anos,R$ 8.001 a R$ 15.000,28.0,2,3,0,5,Maduro,False,True
912,Fernanda Sobrenome,5,Agencia 5,Cascavel,2019-12-22,True,16530.0,True,True,True,True,True,False,True,141371,42,15117,5,6.69,Mais de 5 anos,Acima de R$ 15.000,58.1,2,3,2,7,Engajado,False,False
913,Lucas Sobrenome,4,Agencia 4,Cascavel,2023-02-07,True,6962.0,True,True,True,True,False,False,False,245600,43,12499,3,3.56,3 a 5 anos,R$ 3.001 a R$ 8.000,75.8,1,2,3,6,Maduro,False,False
914,Paula Sobrenome,5,Agencia 5,Pato Branco,2026-03-28,True,16021.0,True,True,False,False,False,False,False,159570,64,1229,1,0.42,Menos de 2 anos,Acima de R$ 15.000,49.6,0,0,1,1,Inicial,True,False
915,Mariana Sobrenome,4,Agencia 4,Pato Branco,2025-01-28,True,10182.0,True,True,False,False,False,False,True,139352,39,13182,2,1.59,Menos de 2 anos,R$ 8.001 a R$ 15.000,54.5,1,0,2,3,Em Desenvolvimento,False,False
916,Amanda Sobrenome,1,Agencia 1,Pato Branco,2021-09-02,True,2842.0,True,False,False,True,False,False,True,215542,45,2179,2,4.99,3 a 5 anos,Ate R$ 3.000,57.8,1,2,2,5,Maduro,False,False
917,Carlos Sobrenome,2,Agencia 2,Toledo,2020-05-04,True,7818.0,True,False,True,True,False,True,False,159001,90,11203,3,6.32,Mais de 5 anos,R$ 3.001 a R$ 8.000,68.6,1,3,3,7,Engajado,False,False
918,Juliana Sobrenome,3,Agencia 3,Toledo,2025-10-25,True,12576.0,True,True,False,False,False,False,True,75602,3,11856,2,0.85,Menos de 2 anos,R$ 8.001 a R$ 15.000,31.0,1,0,0,1,Inicial,False,True
919,Bruno Sobrenome,2,Agencia 2,Pato Branco,,False,18799.0,True,True,True,False,True,True,True,2289,5,3995,5,,Nao informado,Acima de R$ 15.000,6.4,2,1,0,3,Em Desenvolvimento,False,True
920,Juliana Sobrenome,1,Agencia 1,Cascavel,2024-10-02,True,7542.0,True,True,True,True,True,True,True,21115,60,13082,6,1.91,Menos de 2 anos,R$ 3.001 a R$ 8.000,36.6,3,0,0,3,Em Desenvolvimento,False,True
921,Paula Sobrenome,1,Agencia 1,Pato Branco,,False,16100.0,True,False,True,False,False,False,True,47399,40,6176,2,,Nao informado,Acima de R$ 15.000,27.9,1,1,0,2,Inicial,True,True
922,Carlos Sobrenome,4,Agencia 4,Pato Branco,2021-09-10,True,22275.0,True,True,True,True,True,True,True,154644,47,17227,6,4.97,3 a 5 anos,Acima de R$ 15.000,64.9,3,2,3,8,Engajado,False,False
923,Bruno Sobrenome,1,Agencia 1,Pato Branco,2024-01-14,True,5720.0,True,False,False,False,False,False,True,249834,26,12597,1,2.63,2 a 3 anos,R$ 3.001 a R$ 8.000,72.1,0,1,3,4,Em Desenvolvimento,False,False
924,Amanda Sobrenome,2,Agencia 2,Maringa,2023-09-10,True,,False,False,True,False,False,True,True,124520,1,19515,3,2.97,2 a 3 anos,Nao informado,50.1,1,1,1,3,Em Desenvolvimento,False,False
925,Lucas Sobrenome,5,Agencia 5,Pato Branco,2024-10-26,True,2606.0,True,True,False,True,True,False,True,148137,45,18543,4,1.84,Menos de 2 anos,Ate R$ 3.000,64.7,2,0,3,5,Maduro,False,False
926,Lucas Sobrenome,3,Agencia 3,Pato Branco,2019-12-06,True,15194.0,True,True,False,False,False,False,True,90212,38,17519,2,6.73,Mais de 5 anos,Acima de R$ 15.000,49.9,1,3,1,5,Maduro,True,False
927,Juliana Sobrenome,3,Agencia 3,Chapeco,2024-11-01,True,12788.0,True,False,True,True,True,False,True,69131,63,18840,4,1.83,Menos de 2 anos,R$ 8.001 a R$ 15.000,53.4,2,0,2,4,Em Desenvolvimento,False,False
928,Ricardo Sobrenome,5,Agencia 5,Pato Branco,,False,5346.0,True,False,False,False,False,False,True,76249,70,7273,1,,Nao informado,R$ 3.001 a R$ 8.000,42.3,0,1,1,2,Inicial,False,False
929,Paula Sobrenome,3,Agencia 3,Pato Branco,2020-02-09,True,13662.0,True,True,True,False,False,False,False,212669,34,2349,2,6.55,Mais de 5 anos,R$ 8.001 a R$ 15.000,54.7,1,3,2,6,Maduro,False,False
930,Carlos Sobrenome,5,Agencia 5,Pato Branco,2020-10-12,True,24445.0,True,True,True,True,False,False,True,58244,75,12655,4,5.88,Mais de 5 anos,Acima de R$ 15.000,46.1,2,3,1,6,Maduro,False,False
931,Paula Sobrenome,5,Agencia 5,Pato Branco,2024-09-27,True,18009.0,True,False,False,False,True,True,True,105850,66,9393,3,1.92,Menos de 2 anos,Acima de R$ 15.000,49.4,1,0,1,2,Inicial,False,False
932,Juliana Sobrenome,3,Agencia 3,Maringa,2020-01-01,True,9164.0,True,True,True,False,False,False,True,166714,81,16048,3,6.66,Mais de 5 anos,R$ 8.001 a R$ 15.000,73.3,1,3,3,7,Engajado,False,False
933,Fernanda Sobrenome,1,Agencia 1,Pato Branco,2020-06-09,True,13774.0,True,True,False,True,False,False,False,212006,10,17562,2,6.22,Mais de 5 anos,R$ 8.001 a R$ 15.000,67.2,1,3,3,7,Engajado,False,False
934,Joao Sobrenome,2,Agencia 2,Pato Branco,2024-06-25,True,12392.0,True,True,False,False,False,True,False,122406,41,9783,2,2.18,2 a 3 anos,R$ 8.001 a R$ 15.000,47.9,1,1,1,3,Em Desenvolvimento,False,False
935,Bruno Sobrenome,2,Agencia 2,Pato Branco,2024-06-04,True,17445.0,True,True,True,False,True,False,False,77655,55,7413,3,2.24,2 a 3 anos,Acima de R$ 15.000,39.3,1,1,1,3,Em Desenvolvimento,False,False
936,Paula Sobrenome,3,Agencia 3,Pato Branco,2025-07-22,True,18032.0,True,True,False,True,True,False,True,137816,42,18502,4,1.11,Menos de 2 anos,Acima de R$ 15.000,61.4,2,0,2,4,Em Desenvolvimento,False,False
937,Ricardo Sobrenome,2,Agencia 2,Chapeco,2026-03-19,True,26372.0,True,False,True,False,True,True,False,108693,79,9831,3,0.45,Menos de 2 anos,Acima de R$ 15.000,53.7,1,0,2,3,Em Desenvolvimento,False,False
938,Carlos Sobrenome,2,Agencia 2,Chapeco,2023-04-24,True,16890.0,True,True,False,False,False,False,True,240479,75,7490,2,3.35,3 a 5 anos,Acima de R$ 15.000,75.8,1,2,3,6,Maduro,True,False
939,Fernanda Sobrenome,1,Agencia 1,Toledo,2021-08-24,True,17687.0,True,False,False,True,True,False,True,85986,47,2443,3,5.02,Mais de 5 anos,Acima de R$ 15.000,33.1,1,3,0,4,Em Desenvolvimento,False,True
940,Joao Sobrenome,1,Agencia 1,Maringa,2024-11-24,True,4238.0,True,True,True,False,False,True,False,171789,61,4516,3,1.76,Menos de 2 anos,R$ 3.001 a R$ 8.000,55.4,1,0,2,3,Em Desenvolvimento,False,False
941,Paula Sobrenome,1,Agencia 1,Toledo,2023-04-04,True,12817.0,True,False,True,True,True,False,True,160798,7,7438,4,3.41,3 a 5 anos,R$ 8.001 a R$ 15.000,43.4,2,2,1,5,Maduro,False,False
942,Amanda Sobrenome,2,Agencia 2,Pato Branco,2019-06-10,True,10620.0,True,True,True,False,False,True,False,223412,13,7516,3,7.22,Mais de 5 anos,R$ 8.001 a R$ 15.000,57.3,1,3,2,6,Maduro,False,False
943,Lucas Sobrenome,4,Agencia 4,Maringa,2026-03-03,True,11319.0,True,False,True,True,True,False,True,178216,49,11393,4,0.49,Menos de 2 anos,R$ 8.001 a R$ 15.000,63.1,2,0,3,5,Maduro,False,False
944,Paula Sobrenome,1,Agencia 1,Pato Branco,2019-04-20,True,21250.0,True,False,True,False,False,True,True,83918,83,14114,3,7.36,Mais de 5 anos,Acima de R$ 15.000,55.7,1,3,2,6,Maduro,False,False
945,Lucas Sobrenome,1,Agencia 1,Cascavel,2020-02-11,True,24363.0,True,True,False,False,True,True,False,69153,33,19733,3,6.55,Mais de 5 anos,Acima de R$ 15.000,47.4,1,3,1,5,Maduro,False,False
946,Amanda Sobrenome,2,Agencia 2,Chapeco,2024-12-27,True,29717.0,True,True,True,True,False,True,False,117456,24,7453,4,1.67,Menos de 2 anos,Acima de R$ 15.000,38.6,2,0,1,3,Em Desenvolvimento,False,False
947,Ricardo Sobrenome,4,Agencia 4,Maringa,2024-04-06,True,14582.0,True,False,True,False,False,True,False,174580,40,1603,2,2.4,2 a 3 anos,R$ 8.001 a R$ 15.000,47.2,1,1,1,3,Em Desenvolvimento,False,False
948,Fernanda Sobrenome,5,Agencia 5,Pato Branco,2021-06-04,True,10902.0,True,True,True,False,True,False,False,122609,87,18079,3,5.24,Mais de 5 anos,R$ 8.001 a R$ 15.000,68.9,1,3,3,7,Engajado,False,False
949,Ricardo Sobrenome,3,Agencia 3,Cascavel,2022-01-25,True,24077.0,True,False,False,True,True,False,False,119844,14,703,2,4.59,3 a 5 anos,Acima de R$ 15.000,28.4,1,2,0,3,Em Desenvolvimento,True,True
950,Bruno Sobrenome,1,Agencia 1,Pato Branco,2022-03-03,True,22143.0,True,True,False,False,True,False,True,208841,16,14019,3,4.49,3 a 5 anos,Acima de R$ 15.000,63.7,1,2,3,6,Maduro,False,False
951,Fernanda Sobrenome,5,Agencia 5,Pato Branco,2025-07-19,True,2334.0,True,False,True,False,True,False,False,162446,10,4035,2,1.11,Menos de 2 anos,Ate R$ 3.000,40.2,1,0,1,2,Inicial,False,False
952,Mariana Sobrenome,2,Agencia 2,Chapeco,2020-03-02,True,22390.0,True,False,False,True,False,True,False,131726,94,2161,2,6.49,Mais de 5 anos,Acima de R$ 15.000,52.3,1,3,2,6,Maduro,True,False
953,Juliana Sobrenome,3,Agencia 3,Maringa,2026-01-19,True,3432.0,True,False,True,False,False,True,True,156892,6,9619,3,0.61,Menos de 2 anos,R$ 3.001 a R$ 8.000,45.2,1,0,1,2,Inicial,False,False
954,Paula Sobrenome,3,Agencia 3,Pato Branco,2021-02-24,True,22203.0,True,True,False,False,False,True,True,91989,46,15033,3,5.51,Mais de 5 anos,Acima de R$ 15.000,49.4,1,3,1,5,Maduro,False,False
955,Paula Sobrenome,3,Agencia 3,Pato Branco,2018-06-09,True,26569.0,True,False,False,True,False,False,True,236214,98,2037,2,8.22,Mais de 5 anos,Acima de R$ 15.000,73.8,1,3,3,7,Engajado,True,False
956,Juliana Sobrenome,2,Agencia 2,Cascavel,,False,28364.0,True,True,False,True,False,True,False,174055,62,8743,3,,Nao informado,Acima de R$ 15.000,61.2,1,1,2,4,Em Desenvolvimento,False,False
957,Bruno Sobrenome,2,Agencia 2,Maringa,2023-12-19,True,18035.0,True,True,True,True,False,False,False,117050,13,18797,3,2.7,2 a 3 anos,Acima de R$ 15.000,50.0,1,1,1,3,Em Desenvolvimento,False,False
958,Lucas Sobrenome,2,Agencia 2,Cascavel,2023-04-17,True,2273.0,True,True,True,False,True,False,True,120668,31,6429,4,3.37,3 a 5 anos,Ate R$ 3.000,40.1,2,2,1,5,Maduro,False,False
959,Amanda Sobrenome,3,Agencia 3,Chapeco,2024-05-02,True,19521.0,True,False,True,True,True,False,False,115118,84,7325,3,2.33,2 a 3 anos,Acima de R$ 15.000,52.8,1,1,2,4,Em Desenvolvimento,False,False
960,Mariana Sobrenome,4,Agencia 4,Pato Branco,2025-03-17,True,5094.0,True,True,False,True,False,False,True,101333,43,12401,3,1.45,Menos de 2 anos,R$ 3.001 a R$ 8.000,46.8,1,0,1,2,Inicial,False,False
961,Fernanda Sobrenome,4,Agencia 4,Cascavel,2025-05-03,True,9902.0,True,True,True,True,True,False,True,32905,65,13603,5,1.33,Menos de 2 anos,R$ 8.001 a R$ 15.000,40.7,2,0,1,3,Em Desenvolvimento,False,False
962,Joao Sobrenome,3,Agencia 3,Pato Branco,2025-12-13,True,21552.0,True,False,True,True,False,True,False,245421,98,14793,3,0.71,Menos de 2 anos,Acima de R$ 15.000,92.0,1,0,3,4,Em Desenvolvimento,False,False
963,Paula Sobrenome,5,Agencia 5,Chapeco,2023-11-25,True,26997.0,True,True,True,True,False,True,False,202446,25,19177,4,2.76,2 a 3 anos,Acima de R$ 15.000,71.4,2,1,3,6,Maduro,False,False
964,Ricardo Sobrenome,3,Agencia 3,Maringa,2019-10-18,True,4655.0,True,True,False,False,False,True,True,56046,35,1350,3,6.87,Mais de 5 anos,R$ 3.001 a R$ 8.000,21.7,1,3,0,4,Em Desenvolvimento,False,True
965,Mariana Sobrenome,4,Agencia 4,Toledo,2021-06-19,True,3034.0,True,True,False,False,True,True,False,22380,10,17214,3,5.2,Mais de 5 anos,R$ 3.001 a R$ 8.000,29.4,1,3,0,4,Em Desenvolvimento,False,True
966,Juliana Sobrenome,5,Agencia 5,Pato Branco,2019-10-20,True,23199.0,True,False,True,True,True,True,True,32723,95,12854,5,6.86,Mais de 5 anos,Acima de R$ 15.000,46.8,2,3,1,6,Maduro,False,False
967,Paula Sobrenome,2,Agencia 2,Chapeco,2023-10-08,True,26077.0,True,True,False,True,True,True,False,239539,95,12923,4,2.89,2 a 3 anos,Acima de R$ 15.000,87.6,2,1,3,6,Maduro,False,False
968,Fernanda Sobrenome,3,Agencia 3,Toledo,2018-04-15,True,27684.0,True,False,False,False,False,False,True,168787,49,18278,1,8.38,Mais de 5 anos,Acima de R$ 15.000,69.2,0,3,3,6,Maduro,True,False
969,Carlos Sobrenome,5,Agencia 5,Maringa,2021-03-11,True,22074.0,True,True,False,True,False,False,True,173025,89,6717,3,5.47,Mais de 5 anos,Acima de R$ 15.000,65.0,1,3,3,7,Engajado,False,False
970,Amanda Sobrenome,2,Agencia 2,Pato Branco,2022-11-17,True,7015.0,True,True,False,False,True,False,True,4213,9,2474,3,3.78,3 a 5 anos,R$ 3.001 a R$ 8.000,6.1,1,2,0,3,Em Desenvolvimento,False,True
971,Carlos Sobrenome,5,Agencia 5,Pato Branco,2026-08-21,True,3281.0,True,False,False,False,True,True,False,78361,64,15442,2,0.02,Menos de 2 anos,R$ 3.001 a R$ 8.000,51.9,1,0,2,3,Em Desenvolvimento,False,False
972,Fernanda Sobrenome,1,Agencia 1,Maringa,2019-02-03,True,5247.0,True,True,True,True,False,True,False,129260,71,3579,4,7.57,Mais de 5 anos,R$ 3.001 a R$ 8.000,48.1,2,3,1,6,Maduro,False,False
973,Bruno Sobrenome,5,Agencia 5,Chapeco,2019-08-08,True,20654.0,True,False,True,False,False,True,False,80233,86,8186,2,7.06,Mais de 5 anos,Acima de R$ 15.000,48.2,1,3,1,5,Maduro,True,False
974,Juliana Sobrenome,5,Agencia 5,Pato Branco,2025-06-14,True,25056.0,True,True,False,False,False,False,False,73734,15,11242,1,1.21,Menos de 2 anos,Acima de R$ 15.000,33.1,0,0,0,0,Inicial,True,True
975,Lucas Sobrenome,4,Agencia 4,Toledo,2018-05-02,True,13713.0,True,False,False,False,True,True,True,218510,41,13779,3,8.33,Mais de 5 anos,R$ 8.001 a R$ 15.000,71.7,1,3,3,7,Engajado,False,False
976,Joao Sobrenome,1,Agencia 1,Maringa,2024-12-26,True,6884.0,True,False,False,True,False,False,True,38638,90,7927,2,1.68,Menos de 2 anos,R$ 3.001 a R$ 8.000,40.8,1,0,1,2,Inicial,False,False
977,Bruno Sobrenome,5,Agencia 5,Pato Branco,2025-05-20,True,14704.0,True,False,True,False,False,False,False,192604,75,3553,1,1.28,Menos de 2 anos,R$ 8.001 a R$ 15.000,61.8,0,0,2,2,Inicial,False,False
978,Juliana Sobrenome,1,Agencia 1,Toledo,2018-09-08,True,3694.0,True,True,False,False,True,False,False,31996,38,17081,2,7.98,Mais de 5 anos,R$ 3.001 a R$ 8.000,37.9,1,3,1,5,Maduro,False,False
979,Amanda Sobrenome,2,Agencia 2,Cascavel,2018-10-02,True,6001.0,True,False,False,True,False,True,True,122722,80,15381,3,7.91,Mais de 5 anos,R$ 3.001 a R$ 8.000,64.0,1,3,3,7,Engajado,False,False
980,Mariana Sobrenome,3,Agencia 3,Chapeco,2025-03-05,True,8781.0,True,True,False,False,True,True,False,45277,90,13775,3,1.49,Menos de 2 anos,R$ 8.001 a R$ 15.000,49.2,1,0,1,2,Inicial,False,False
981,Bruno Sobrenome,3,Agencia 3,Maringa,2024-05-13,True,6728.0,True,True,True,True,True,True,False,102334,84,13931,5,2.3,2 a 3 anos,R$ 3.001 a R$ 8.000,58.7,2,1,2,5,Maduro,False,False
982,Bruno Sobrenome,5,Agencia 5,Toledo,2025-02-01,True,15395.0,True,True,False,False,True,False,False,111219,34,5134,2,1.57,Menos de 2 anos,Acima de R$ 15.000,37.3,1,0,1,2,Inicial,True,False
983,Ricardo Sobrenome,4,Agencia 4,Chapeco,2023-11-18,True,11370.0,True,True,False,True,True,True,True,164572,41,3078,5,2.78,2 a 3 anos,R$ 8.001 a R$ 15.000,47.2,2,1,1,4,Em Desenvolvimento,False,False
984,Mariana Sobrenome,1,Agencia 1,Pato Branco,2021-10-10,True,22939.0,True,True,False,True,True,True,True,145149,39,7073,5,4.89,3 a 5 anos,Acima de R$ 15.000,48.1,2,2,1,5,Maduro,False,False
985,Ricardo Sobrenome,4,Agencia 4,Pato Branco,2022-07-19,True,2901.0,True,False,False,False,True,True,True,139159,76,2160,3,4.11,3 a 5 anos,Ate R$ 3.000,49.0,1,2,1,4,Em Desenvolvimento,False,False
986,Joao Sobrenome,3,Agencia 3,Pato Branco,2025-09-28,True,7228.0,True,False,False,True,False,True,True,130947,39,16757,3,0.92,Menos de 2 anos,R$ 3.001 a R$ 8.000,57.4,1,0,2,3,Em Desenvolvimento,False,False
987,Carlos Sobrenome,2,Agencia 2,Cascavel,2020-04-17,True,21977.0,True,False,True,True,True,True,False,167332,25,10594,4,6.37,Mais de 5 anos,Acima de R$ 15.000,53.0,2,3,2,7,Engajado,False,False
988,Carlos Sobrenome,2,Agencia 2,Cascavel,2018-07-06,True,3457.0,True,False,True,True,True,False,False,33513,90,1280,3,8.15,Mais de 5 anos,R$ 3.001 a R$ 8.000,31.0,1,3,0,4,Em Desenvolvimento,False,True
989,Juliana Sobrenome,4,Agencia 4,Chapeco,2019-10-19,True,28904.0,True,False,True,True,False,True,True,228379,13,9617,4,6.86,Mais de 5 anos,Acima de R$ 15.000,60.7,2,3,2,7,Engajado,False,False
990,Mariana Sobrenome,1,Agencia 1,Pato Branco,2021-05-06,True,22398.0,True,True,False,False,True,True,True,61729,13,4578,4,5.32,Mais de 5 anos,Acima de R$ 15.000,21.3,2,3,0,5,Maduro,False,True
991,Mariana Sobrenome,5,Agencia 5,Pato Branco,2022-09-15,True,4193.0,True,True,False,False,True,True,True,212448,42,4255,4,3.96,3 a 5 anos,R$ 3.001 a R$ 8.000,59.2,2,2,2,6,Maduro,False,False
992,Paula Sobrenome,5,Agencia 5,Pato Branco,2026-01-28,True,15270.0,True,False,False,False,False,False,False,112394,10,7194,0,0.59,Menos de 2 anos,Acima de R$ 15.000,33.8,0,0,0,0,Inicial,True,True
993,Bruno Sobrenome,2,Agencia 2,Chapeco,2021-09-07,True,24405.0,True,False,False,False,True,False,True,108431,14,463,2,4.98,3 a 5 anos,Acima de R$ 15.000,25.6,1,2,0,3,Em Desenvolvimento,True,True
994,Lucas Sobrenome,2,Agencia 2,Pato Branco,2019-12-11,True,3430.0,True,False,False,True,True,False,True,144529,43,19788,3,6.72,Mais de 5 anos,R$ 3.001 a R$ 8.000,65.1,1,3,3,7,Engajado,False,False
995,Fernanda Sobrenome,2,Agencia 2,Maringa,2019-01-05,True,2014.0,True,True,True,True,False,False,True,211560,20,13947,4,7.65,Mais de 5 anos,Ate R$ 3.000,65.0,2,3,3,8,Engajado,False,False
996,Amanda Sobrenome,2,Agencia 2,Pato Branco,2026-06-17,True,2644.0,True,False,True,True,False,True,False,67574,45,8033,3,0.2,Menos de 2 anos,Ate R$ 3.000,35.5,1,0,0,1,Inicial,False,True
997,Paula Sobrenome,5,Agencia 5,Pato Branco,2024-03-08,True,12968.0,True,False,True,True,False,True,False,138318,45,7794,3,2.48,2 a 3 anos,R$ 8.001 a R$ 15.000,49.1,1,1,1,3,Em Desenvolvimento,False,False
998,Paula Sobrenome,2,Agencia 2,Cascavel,2025-06-21,True,27403.0,True,False,False,False,True,False,False,109228,70,8033,1,1.19,Menos de 2 anos,Acima de R$ 15.000,49.5,0,0,1,1,Inicial,True,False
999,Ricardo Sobrenome,3,Agencia 3,Pato Branco,,False,16962.0,True,False,True,True,False,True,True,47251,87,16158,4,,Nao informado,Acima de R$ 15.000,51.7,2,1,2,5,Maduro,False,False
1000,Mariana Sobrenome,1,Agencia 1,Toledo,2019-03-22,True,4918.0,True,False,False,False,True,True,False,127172,29,4159,2,7.44,Mais de 5 anos,R$ 3.001 a R$ 8.000,38.3,1,3,1,5,Maduro,False,False
